game_id,player_id,pos,player,team,pass_cmp,pass_att,pass_yds,pass_td,pass_int,pass_sacked,pass_sacked_yds,pass_long,pass_rating,rush_att,rush_yds,rush_td,rush_long,targets,rec,rec_yds,rec_td,rec_long,fumbles_lost,rush_scrambles,designed_rush_att,comb_pass_rush_play,comb_pass_play,comb_rush_play,Team_abbrev,Opponent_abbrev,two_point_conv,total_ret_td,offensive_fumble_recovery_td,pass_yds_bonus,rush_yds_bonus,rec_yds_bonus,Total_DKP,Off_DKP,Total_FDP,Off_FDP,Total_SDP,Off_SDP,pass_target_yds,pass_poor_throws,pass_blitzed,pass_hurried,rush_yds_before_contact,rush_yac,rush_broken_tackles,rec_air_yds,rec_yac,rec_drops,offense,off_pct,vis_team,home_team,vis_score,home_score,OT,Roof,Surface,Temperature,Humidity,Wind_Speed,Vegas_Line,Vegas_Favorite,Over_Under,game_date
202109120buf,McClRa00,WR,Ray-Ray McCloud,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,PIT,BUF,23,16,FALSE,outdoors,astroturf,73,79,17,-6.5,BUF,48.5,9/12/2021
202109120buf,GillRe00,FB,Reggie Gilliam,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BUF,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,PIT,BUF,23,16,FALSE,outdoors,astroturf,73,79,17,-6.5,BUF,48.5,9/12/2021
202109120buf,SweeTo00,TE,Tommy Sweeney,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BUF,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,PIT,BUF,23,16,FALSE,outdoors,astroturf,73,79,17,-6.5,BUF,48.5,9/12/2021
202109120car,JohnTy02,RB,Ty Johnson,NYJ,0,0,0,0,0,0,0,0,0,4,15,0,12,3,1,11,0,11,0,0,4,4,0,4,NYJ,CAR,0,0,0,0,0,0,3.6,3.6,3.1,3.1,3.1,3.1,0,0,0,0,10,5,1,29.1,7,1,35,54,NYJ,CAR,14,19,FALSE,outdoors,grass,81,51,0,-4,CAR,45,9/12/2021
202109120car,CartMi03,RB,Michael Carter,NYJ,0,0,0,0,0,0,0,0,0,4,6,0,2,2,1,14,0,14,0,0,4,4,0,4,NYJ,CAR,0,0,0,0,0,0,3,3,2.5,2.5,2.5,2.5,0,0,0,0,2,4,0,0,12,1,16,25,NYJ,CAR,14,19,FALSE,outdoors,grass,81,51,0,-4,CAR,45,9/12/2021
202109120car,WilsZa00,QB,Zach Wilson,NYJ,20,37,258,2,1,6,51,40,82.9,0,0,0,0,0,0,0,0,0,0,0,0,43,43,0,NYJ,CAR,1,0,0,0,0,0,19.32,19.32,18.32,18.32,19.32,19.32,361,5,12,10,0,0,0,0,0,0,65,100,NYJ,CAR,14,19,FALSE,outdoors,grass,81,51,0,-4,CAR,45,9/12/2021
202109120car,ColeTe01,RB,Tevin Coleman,NYJ,0,0,0,0,0,0,0,0,0,9,24,0,9,0,0,0,0,0,0,0,9,9,0,9,NYJ,CAR,0,0,0,0,0,0,2.4,2.4,2.4,2.4,2.4,2.4,0,0,0,0,9,15,0,0,0,0,17,26,NYJ,CAR,14,19,FALSE,outdoors,grass,81,51,0,-4,CAR,45,9/12/2021
202109120car,MimsDe00,WR,Denzel Mims,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,40,0,40,0,0,0,0,0,0,NYJ,CAR,0,0,0,0,0,0,5,5,4.5,4.5,4.5,4.5,0,0,0,0,0,0,0,30,10,0,3,5,NYJ,CAR,14,19,FALSE,outdoors,grass,81,51,0,-4,CAR,45,9/12/2021
202109120car,KrofTy00,TE,Tyler Kroft,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,26,0,10,0,0,0,0,0,0,NYJ,CAR,0,0,0,0,0,0,5.6,5.6,4.1,4.1,4.1,4.1,0,0,0,0,0,0,0,16,14,0,43,66,NYJ,CAR,14,19,FALSE,outdoors,grass,81,51,0,-4,CAR,45,9/12/2021
202109120car,DaviCo03,WR,Corey Davis,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,97,2,35,0,0,0,0,0,0,NYJ,CAR,0,0,0,0,0,0,26.7,26.7,24.2,24.2,24.2,24.2,0,0,0,0,0,0,0,118.3,29,1,58,89,NYJ,CAR,14,19,FALSE,outdoors,grass,81,51,0,-4,CAR,45,9/12/2021
202109120car,BerrBr00,WR,Braxton Berrios,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,51,0,25,0,0,0,0,0,0,NYJ,CAR,0,0,0,0,0,0,10.1,10.1,7.6,7.6,7.6,7.6,0,0,0,0,0,0,0,39.2,18,0,37,57,NYJ,CAR,14,19,FALSE,outdoors,grass,81,51,0,-4,CAR,45,9/12/2021
202109120car,MoorEl00,WR,Elijah Moore,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,-3,0,-3,0,0,0,0,0,0,NYJ,CAR,0,0,0,0,0,0,0.7,0.7,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,93.2,0,0,56,86,NYJ,CAR,14,19,FALSE,outdoors,grass,81,51,0,-4,CAR,45,9/12/2021
202109120car,DarnSa00,QB,Sam Darnold,CAR,24,35,279,1,0,1,9,57,102,5,-1,1,5,0,0,0,0,0,1,0,5,41,36,5,CAR,NYJ,0,0,0,0,0,0,20.06,20.06,19.06,19.06,19.06,19.06,273,7,14,5,-1,0,0,0,0,0,64,100,NYJ,CAR,14,19,FALSE,outdoors,grass,81,51,0,-4,CAR,45,9/12/2021
202109120car,McCaCh01,RB,Christian McCaffrey,CAR,0,0,0,0,0,0,0,0,0,21,98,0,18,9,9,89,0,22,0,0,21,21,0,21,CAR,NYJ,0,0,0,0,0,0,27.7,27.7,23.2,23.2,23.2,23.2,0,0,0,0,59,39,0,5.4,84,0,57,89,NYJ,CAR,14,19,FALSE,outdoors,grass,81,51,0,-4,CAR,45,9/12/2021
202109120car,MoorD.00,WR,D.J. Moore,CAR,0,0,0,0,0,0,0,0,0,1,14,0,14,8,6,80,0,27,0,0,1,1,0,1,CAR,NYJ,0,0,0,0,0,0,15.4,15.4,12.4,12.4,12.4,12.4,0,0,0,0,12,2,0,94.4,17,1,52,81,NYJ,CAR,14,19,FALSE,outdoors,grass,81,51,0,-4,CAR,45,9/12/2021
202109120car,AndeRo04,WR,Robby Anderson,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,57,1,57,0,0,0,0,0,0,CAR,NYJ,0,0,0,0,0,0,12.7,12.7,12.2,12.2,12.2,12.2,0,0,0,0,0,0,0,92.1,11,0,52,81,NYJ,CAR,14,19,FALSE,outdoors,grass,81,51,0,-4,CAR,45,9/12/2021
202109120car,MarsTe00,WR,Terrace Marshall Jr.,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,26,0,11,0,0,0,0,0,0,CAR,NYJ,0,0,0,0,0,0,5.6,5.6,4.1,4.1,4.1,4.1,0,0,0,0,0,0,0,52.2,13,0,34,53,NYJ,CAR,14,19,FALSE,outdoors,grass,81,51,0,-4,CAR,45,9/12/2021
202109120car,ThomIa00,TE,Ian Thomas,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,17,0,17,0,0,0,0,0,0,CAR,NYJ,0,0,0,0,0,0,2.7,2.7,2.2,2.2,2.2,2.2,0,0,0,0,0,0,0,15,15,0,35,55,NYJ,CAR,14,19,FALSE,outdoors,grass,81,51,0,-4,CAR,45,9/12/2021
202109120car,ArnoDa00,TE,Dan Arnold,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,0,5,0,0,0,0,0,0,CAR,NYJ,0,0,0,0,0,0,2.6,2.6,1.6,1.6,1.6,1.6,0,0,0,0,0,0,0,15,3,0,33,52,NYJ,CAR,14,19,FALSE,outdoors,grass,81,51,0,-4,CAR,45,9/12/2021
202109120car,HubbCh01,RB,Chuba Hubbard,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,3,0,0,0,0,0,0,CAR,NYJ,0,0,0,0,0,0,2.4,2.4,1.4,1.4,1.4,1.4,0,0,0,0,0,0,0,0,4,0,7,11,NYJ,CAR,14,19,FALSE,outdoors,grass,81,51,0,-4,CAR,45,9/12/2021
202109120car,SmitJe03,WR,Jeff Smith,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NYJ,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,9,14,NYJ,CAR,14,19,FALSE,outdoors,grass,81,51,0,-4,CAR,45,9/12/2021
202109120car,WescTr00,TE,Trevon Wesco,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYJ,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,31,NYJ,CAR,14,19,FALSE,outdoors,grass,81,51,0,-4,CAR,45,9/12/2021
202109120car,ZylsBr00,WR,Brandon Zylstra,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAR,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,19,NYJ,CAR,14,19,FALSE,outdoors,grass,81,51,0,-4,CAR,45,9/12/2021
202109120car,GrifRy00,TE,Ryan Griffin,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,22,0,8,0,0,0,0,0,0,NYJ,CAR,0,0,0,0,0,0,5.2,5.2,3.7,3.7,3.7,3.7,0,0,0,0,0,0,0,24,11,0,31,48,NYJ,CAR,14,19,FALSE,outdoors,grass,81,51,0,-4,CAR,45,9/12/2021
202109120car,TremTo00,TE,Tommy Tremble,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAR,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,19,NYJ,CAR,14,19,FALSE,outdoors,grass,81,51,0,-4,CAR,45,9/12/2021
202109120car,ThomCo03,TE,Colin Thompson,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAR,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,19,NYJ,CAR,14,19,FALSE,outdoors,grass,81,51,0,-4,CAR,45,9/12/2021
202109120car,EricAl01,WR,Alex Erickson,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAR,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,NYJ,CAR,14,19,FALSE,outdoors,grass,81,51,0,-4,CAR,45,9/12/2021
202109120car,RiccGi00,RB,Giovanni Ricci,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAR,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,19,NYJ,CAR,14,19,FALSE,outdoors,grass,81,51,0,-4,CAR,45,9/12/2021
202109120cin,SmitIh00,WR,Ihmir Smith-Marsette,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIN,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,MIN,CIN,24,27,TRUE,outdoors,grass,81,54,15,-3,MIN,47.5,9/12/2021
202109120cin,SampDr00,TE,Drew Sample,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CIN,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,51,MIN,CIN,24,27,TRUE,outdoors,grass,81,54,15,-3,MIN,47.5,9/12/2021
202109120cin,CousKi00,QB,Kirk Cousins,MIN,36,49,351,2,0,3,26,34,106.8,0,0,0,0,0,0,0,0,0,0,0,0,52,52,0,MIN,CIN,0,0,0,1,0,0,25.04,25.04,22.04,22.04,24.04,24.04,297,6,19,9,0,0,0,0,0,0,83,100,MIN,CIN,24,27,TRUE,outdoors,grass,81,54,15,-3,MIN,47.5,9/12/2021
202109120cin,JeffJu00,WR,Justin Jefferson,MIN,1,1,11,0,0,0,0,11,112.5,0,0,0,0,9,5,71,0,34,0,0,0,1,1,0,MIN,CIN,0,0,0,0,0,0,12.54,12.54,10.04,10.04,10.04,10.04,11,0,1,0,0,0,0,113.4,34,0,76,92,MIN,CIN,24,27,TRUE,outdoors,grass,81,54,15,-3,MIN,47.5,9/12/2021
202109120cin,CookDa01,RB,Dalvin Cook,MIN,0,0,0,0,0,0,0,0,0,20,61,1,17,7,6,43,0,9,1,0,20,20,0,20,MIN,CIN,0,0,0,0,0,0,21.4,21.4,17.4,17.4,17.4,17.4,0,0,0,0,25,36,1,-9.1,52,1,59,71,MIN,CIN,24,27,TRUE,outdoors,grass,81,54,15,-3,MIN,47.5,9/12/2021
202109120cin,AbduAm00,RB,Ameer Abdullah,MIN,0,0,0,0,0,0,0,0,0,1,4,0,4,2,2,15,0,10,0,0,1,1,0,1,MIN,CIN,0,0,0,0,0,0,3.9,3.9,2.9,2.9,2.9,2.9,0,0,0,0,3,1,0,2,13,0,9,11,MIN,CIN,24,27,TRUE,outdoors,grass,81,54,15,-3,MIN,47.5,9/12/2021
202109120cin,MattAl01,RB,Alexander Mattison,MIN,0,0,0,0,0,0,0,0,0,1,2,0,2,1,1,4,0,4,0,0,1,1,0,1,MIN,CIN,0,0,0,0,0,0,1.6,1.6,1.1,1.1,1.1,1.1,0,0,0,0,1,1,0,-3,7,0,9,11,MIN,CIN,24,27,TRUE,outdoors,grass,81,54,15,-3,MIN,47.5,9/12/2021
202109120cin,ThieAd00,WR,Adam Thielen,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,92,2,24,0,0,0,0,0,0,MIN,CIN,0,0,0,0,0,0,30.2,30.2,25.7,25.7,25.7,25.7,0,0,0,0,0,0,0,73,25,0,78,94,MIN,CIN,24,27,TRUE,outdoors,grass,81,54,15,-3,MIN,47.5,9/12/2021
202109120cin,OsboKJ00,WR,K.J. Osborn,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,76,0,25,0,0,0,0,0,0,MIN,CIN,0,0,0,0,0,0,14.6,14.6,11.1,11.1,11.1,11.1,0,0,0,0,0,0,0,71.1,26,0,67,81,MIN,CIN,24,27,TRUE,outdoors,grass,81,54,15,-3,MIN,47.5,9/12/2021
202109120cin,ConkTy00,TE,Tyler Conklin,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,41,0,27,0,0,0,0,0,0,MIN,CIN,0,0,0,0,0,0,8.1,8.1,6.1,6.1,6.1,6.1,0,0,0,0,0,0,0,31.2,10,0,59,71,MIN,CIN,24,27,TRUE,outdoors,grass,81,54,15,-3,MIN,47.5,9/12/2021
202109120cin,WestDe00,WR,Dede Westbrook,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,0,11,0,0,0,0,0,0,MIN,CIN,0,0,0,0,0,0,2.1,2.1,1.6,1.6,1.6,1.6,0,0,0,0,0,0,0,7,4,0,15,18,MIN,CIN,24,27,TRUE,outdoors,grass,81,54,15,-3,MIN,47.5,9/12/2021
202109120cin,HamxC.00,FB,C.J. Ham,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9,0,6,0,0,0,0,0,0,MIN,CIN,0,0,0,0,0,0,2.9,2.9,1.9,1.9,1.9,1.9,0,0,0,0,0,0,0,5,4,0,25,30,MIN,CIN,24,27,TRUE,outdoors,grass,81,54,15,-3,MIN,47.5,9/12/2021
202109120cin,HernCh00,TE,Chris Herndon,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,MIN,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,12,14,MIN,CIN,24,27,TRUE,outdoors,grass,81,54,15,-3,MIN,47.5,9/12/2021
202109120cin,BurrJo01,QB,Joe Burrow,CIN,20,27,261,2,0,5,44,50,128.8,1,2,0,2,0,0,0,0,0,0,0,1,33,32,1,CIN,MIN,0,0,0,0,0,0,18.64,18.64,18.64,18.64,18.64,18.64,220,5,10,3,1,1,0,0,0,0,69,100,MIN,CIN,24,27,TRUE,outdoors,grass,81,54,15,-3,MIN,47.5,9/12/2021
202109120cin,MixoJo00,RB,Joe Mixon,CIN,0,0,0,0,0,0,0,0,0,29,127,1,19,4,4,23,0,12,0,0,29,29,0,29,CIN,MIN,0,0,0,0,1,0,28,28,23,23,25,25,0,0,0,0,74,53,6,1.2,22,0,54,78,MIN,CIN,24,27,TRUE,outdoors,grass,81,54,15,-3,MIN,47.5,9/12/2021
202109120cin,PeriSa00,RB,Samaje Perine,CIN,0,0,0,0,0,0,0,0,0,5,22,0,13,1,1,7,0,7,0,0,5,5,0,5,CIN,MIN,0,0,0,0,0,0,3.9,3.9,3.4,3.4,3.4,3.4,0,0,0,0,17,5,0,-3,10,0,15,22,MIN,CIN,24,27,TRUE,outdoors,grass,81,54,15,-3,MIN,47.5,9/12/2021
202109120cin,HiggTe00,WR,Tee Higgins,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,58,1,28,0,0,0,0,0,0,CIN,MIN,0,0,0,0,0,0,15.8,15.8,13.8,13.8,13.8,13.8,0,0,0,0,0,0,0,41,23,0,51,74,MIN,CIN,24,27,TRUE,outdoors,grass,81,54,15,-3,MIN,47.5,9/12/2021
202109120cin,UzomC.00,TE,C.J. Uzomah,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,35,0,32,0,0,0,0,0,0,CIN,MIN,0,0,0,0,0,0,5.5,5.5,4.5,4.5,4.5,4.5,0,0,0,0,0,0,0,15,20,0,51,74,MIN,CIN,24,27,TRUE,outdoors,grass,81,54,15,-3,MIN,47.5,9/12/2021
202109120cin,BoydTy00,WR,Tyler Boyd,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,32,0,18,0,0,0,0,0,0,CIN,MIN,0,0,0,0,0,0,6.2,6.2,4.7,4.7,4.7,4.7,0,0,0,0,0,0,0,24,11,0,51,74,MIN,CIN,24,27,TRUE,outdoors,grass,81,54,15,-3,MIN,47.5,9/12/2021
202109120cin,ThomMi04,WR,Mike Thomas,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,0,5,0,0,0,0,0,0,CIN,MIN,0,0,0,0,0,0,1.5,1.5,1,1,1,1,0,0,0,0,0,0,0,27.9,2,0,16,23,MIN,CIN,24,27,TRUE,outdoors,grass,81,54,15,-3,MIN,47.5,9/12/2021
202109120cin,ChasJa00,WR,Ja'Marr Chase,CIN,0,0,0,0,0,0,0,0,0,1,-2,0,-2,7,5,101,1,50,0,0,1,1,0,1,CIN,MIN,0,0,0,0,0,1,23.9,23.9,18.4,18.4,20.4,20.4,0,0,0,0,-3,1,1,114.1,36,0,62,90,MIN,CIN,24,27,TRUE,outdoors,grass,81,54,15,-3,MIN,47.5,9/12/2021
202109120cin,TateAu00,WR,Auden Tate,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CIN,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,MIN,CIN,24,27,TRUE,outdoors,grass,81,54,15,-3,MIN,47.5,9/12/2021
202109120cin,WilcMi01,TE,Mitchell Wilcox,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CIN,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,MIN,CIN,24,27,TRUE,outdoors,grass,81,54,15,-3,MIN,47.5,9/12/2021
202109120clt,CarsCh00,RB,Chris Carson,SEA,0,0,0,0,0,0,0,0,0,16,91,0,33,3,3,26,0,16,1,0,16,16,0,16,SEA,IND,0,0,0,0,0,0,13.7,13.7,11.2,11.2,11.2,11.2,0,0,0,0,25,66,4,-3,29,0,42,78,SEA,IND,28,16,FALSE,retractable roof (closed),fieldturf,72,45,0,-3,SEA,49,9/12/2021
202109120clt,WilsRu00,QB,Russell Wilson,SEA,18,23,254,4,0,3,13,69,152.3,5,9,0,11,0,0,0,0,0,0,2,3,31,28,3,SEA,IND,0,0,0,0,0,0,27.06,27.06,27.06,27.06,27.06,27.06,231,2,4,1,9,0,0,0,0,0,54,100,SEA,IND,28,16,FALSE,retractable roof (closed),fieldturf,72,45,0,-3,SEA,49,9/12/2021
202109120clt,SwaiFr00,WR,Freddie Swain,SEA,0,0,0,0,0,0,0,0,0,1,5,0,5,1,0,0,0,0,0,0,1,1,0,1,SEA,IND,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,3,2,0,3,0,0,23,43,SEA,IND,28,16,FALSE,retractable roof (closed),fieldturf,72,45,0,-3,SEA,49,9/12/2021
202109120clt,EskrDW00,WR,D'Wayne Eskridge,SEA,0,0,0,0,0,0,0,0,0,2,22,0,13,1,1,6,0,6,0,0,2,2,0,2,SEA,IND,0,0,0,0,0,0,3.8,3.8,3.3,3.3,3.3,3.3,0,0,0,0,12,10,1,6,0,0,12,22,SEA,IND,28,16,FALSE,retractable roof (closed),fieldturf,72,45,0,-3,SEA,49,9/12/2021
202109120clt,PennRa00,RB,Rashaad Penny,SEA,0,0,0,0,0,0,0,0,0,2,8,0,4,0,0,0,0,0,0,0,2,2,0,2,SEA,IND,0,0,0,0,0,0,0.8,0.8,0.8,0.8,0.8,0.8,0,0,0,0,6,2,0,0,0,0,7,13,SEA,IND,28,16,FALSE,retractable roof (closed),fieldturf,72,45,0,-3,SEA,49,9/12/2021
202109120clt,DallDe00,RB,DeeJay Dallas,SEA,0,0,0,0,0,0,0,0,0,1,5,0,5,1,1,5,0,5,0,0,1,1,0,1,SEA,IND,0,0,0,0,0,0,2,2,1.5,1.5,1.5,1.5,0,0,0,0,2,3,0,-3,8,0,3,6,SEA,IND,28,16,FALSE,retractable roof (closed),fieldturf,72,45,0,-3,SEA,49,9/12/2021
202109120clt,MabrTy00,TE,Tyler Mabry,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEA,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,SEA,IND,28,16,FALSE,retractable roof (closed),fieldturf,72,45,0,-3,SEA,49,9/12/2021
202109120clt,HomeTr00,RB,Travis Homer,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEA,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,SEA,IND,28,16,FALSE,retractable roof (closed),fieldturf,72,45,0,-3,SEA,49,9/12/2021
202109120clt,HartPe01,WR,Penny Hart,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEA,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,SEA,IND,28,16,FALSE,retractable roof (closed),fieldturf,72,45,0,-3,SEA,49,9/12/2021
202109120clt,GranKy00,TE,Kylen Granson,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IND,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,SEA,IND,28,16,FALSE,retractable roof (closed),fieldturf,72,45,0,-3,SEA,49,9/12/2021
202109120clt,DuliAs00,WR,Ashton Dulin,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IND,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,SEA,IND,28,16,FALSE,retractable roof (closed),fieldturf,72,45,0,-3,SEA,49,9/12/2021
202109120clt,DoylJa00,TE,Jack Doyle,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,21,0,9,0,0,0,0,0,0,IND,SEA,0,0,0,0,0,0,5.1,5.1,3.6,3.6,3.6,3.6,0,0,0,0,0,0,0,16,9,0,45,59,SEA,IND,28,16,FALSE,retractable roof (closed),fieldturf,72,45,0,-3,SEA,49,9/12/2021
202109120clt,AlieMo00,TE,Mo Alie-Cox,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,IND,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,39,51,SEA,IND,28,16,FALSE,retractable roof (closed),fieldturf,72,45,0,-3,SEA,49,9/12/2021
202109120clt,LockTy00,WR,Tyler Lockett,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,100,2,69,0,0,0,0,0,0,SEA,IND,0,0,0,0,0,1,29,29,24,24,26,26,0,0,0,0,0,0,0,108,19,0,46,85,SEA,IND,28,16,FALSE,retractable roof (closed),fieldturf,72,45,0,-3,SEA,49,9/12/2021
202109120clt,MetcDK00,WR,D.K. Metcalf,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,60,1,30,0,0,0,0,0,0,SEA,IND,0,0,0,0,0,0,16,16,14,14,14,14,0,0,0,0,0,0,0,77,19,0,50,93,SEA,IND,28,16,FALSE,retractable roof (closed),fieldturf,72,45,0,-3,SEA,49,9/12/2021
202109120clt,DissWi00,TE,Will Dissly,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,37,0,22,0,0,0,0,0,0,SEA,IND,0,0,0,0,0,0,6.7,6.7,5.2,5.2,5.2,5.2,0,0,0,0,0,0,0,20.1,17,0,38,70,SEA,IND,28,16,FALSE,retractable roof (closed),fieldturf,72,45,0,-3,SEA,49,9/12/2021
202109120clt,EverGe00,TE,Gerald Everett,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,20,1,11,0,0,0,0,0,0,SEA,IND,0,0,0,0,0,0,10,10,9,9,9,9,0,0,0,0,0,0,0,0,20,0,39,72,SEA,IND,28,16,FALSE,retractable roof (closed),fieldturf,72,45,0,-3,SEA,49,9/12/2021
202109120clt,WentCa00,QB,Carson Wentz,IND,25,38,251,2,0,3,28,24,102,4,23,0,8,0,0,0,0,0,1,3,1,45,44,1,IND,SEA,1,0,0,0,0,0,21.34,21.34,20.34,20.34,20.34,20.34,216,6,11,7,23,0,0,0,0,0,76,100,SEA,IND,28,16,FALSE,retractable roof (closed),fieldturf,72,45,0,-3,SEA,49,9/12/2021
202109120clt,TaylJo02,RB,Jonathan Taylor,IND,0,0,0,0,0,0,0,0,0,17,56,0,12,7,6,60,0,15,0,0,17,17,0,17,IND,SEA,0,0,0,0,0,0,17.6,17.6,14.6,14.6,14.6,14.6,0,0,0,0,21,35,3,-7.7,68,1,42,55,SEA,IND,28,16,FALSE,retractable roof (closed),fieldturf,72,45,0,-3,SEA,49,9/12/2021
202109120clt,HineNy00,RB,Nyheim Hines,IND,0,0,0,0,0,0,0,0,0,9,34,0,8,8,6,48,0,19,0,0,9,9,0,9,IND,SEA,0,0,0,0,0,0,14.2,14.2,11.2,11.2,11.2,11.2,0,0,0,0,21,13,2,-2.4,46,0,34,45,SEA,IND,28,16,FALSE,retractable roof (closed),fieldturf,72,45,0,-3,SEA,49,9/12/2021
